age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,y,month_sin,month_cos
30,9.0,1.0,1.0,0.0,152,1.0,1.0,2.0,5,213,2,0.0,0.49999999999999994,-0.8660254037844387
60,0.0,1.0,1.0,0.0,290,1.0,0.0,2.0,5,583,1,0.0,0.49999999999999994,-0.8660254037844387
57,2.0,0.0,1.0,0.0,-37,0.0,0.0,2.0,5,173,1,0.0,0.49999999999999994,-0.8660254037844387
36,4.0,1.0,2.0,0.0,101,1.0,1.0,2.0,5,426,1,0.0,0.49999999999999994,-0.8660254037844387
55,1.0,1.0,1.0,0.0,383,0.0,0.0,2.0,5,287,1,0.0,0.49999999999999994,-0.8660254037844387
60,5.0,1.0,2.0,0.0,81,1.0,0.0,2.0,5,101,1,0.0,0.49999999999999994,-0.8660254037844387
39,9.0,1.0,1.0,0.0,0,1.0,0.0,2.0,5,203,1,0.0,0.49999999999999994,-0.8660254037844387
46,4.0,1.0,2.0,0.0,229,1.0,0.0,2.0,5,197,1,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,-674,1.0,0.0,2.0,5,257,1,0.0,0.49999999999999994,-0.8660254037844387
53,1.0,1.0,0.0,0.0,90,0.0,0.0,2.0,5,124,1,0.0,0.49999999999999994,-0.8660254037844387
52,1.0,1.0,0.0,0.0,128,1.0,0.0,2.0,5,229,1,0.0,0.49999999999999994,-0.8660254037844387
59,1.0,1.0,0.0,0.0,179,1.0,0.0,2.0,5,55,3,0.0,0.49999999999999994,-0.8660254037844387
27,9.0,2.0,2.0,0.0,0,1.0,0.0,2.0,5,400,1,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,54,1.0,0.0,2.0,5,197,1,0.0,0.49999999999999994,-0.8660254037844387
47,9.0,1.0,2.0,0.0,151,1.0,0.0,2.0,5,190,1,0.0,0.49999999999999994,-0.8660254037844387
34,0.0,1.0,1.0,0.0,61,0.0,1.0,2.0,5,21,1,0.0,0.49999999999999994,-0.8660254037844387
59,5.0,2.0,1.0,0.0,30,1.0,0.0,2.0,5,514,1,0.0,0.49999999999999994,-0.8660254037844387
45,4.0,1.0,2.0,0.0,523,1.0,0.0,2.0,5,849,2,0.0,0.49999999999999994,-0.8660254037844387
29,7.0,0.0,1.0,0.0,31,1.0,0.0,2.0,5,194,1,0.0,0.49999999999999994,-0.8660254037844387
46,9.0,0.0,1.0,0.0,79,0.0,0.0,2.0,5,144,1,0.0,0.49999999999999994,-0.8660254037844387
56,6.0,1.0,0.0,0.0,-34,1.0,1.0,2.0,5,212,2,0.0,0.49999999999999994,-0.8660254037844387
36,1.0,1.0,0.0,0.0,448,1.0,0.0,2.0,5,286,1,0.0,0.49999999999999994,-0.8660254037844387
59,5.0,0.0,0.0,0.0,81,1.0,0.0,2.0,5,107,1,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,144,1.0,0.0,2.0,5,247,2,0.0,0.49999999999999994,-0.8660254037844387
41,0.0,1.0,1.0,0.0,351,1.0,0.0,2.0,5,518,1,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,2.0,2.0,0.0,-67,1.0,0.0,2.0,5,364,1,0.0,0.49999999999999994,-0.8660254037844387
59,4.0,0.0,2.0,0.0,262,0.0,0.0,2.0,5,178,1,0.0,0.49999999999999994,-0.8660254037844387
57,9.0,1.0,0.0,0.0,0,0.0,0.0,2.0,5,98,1,0.0,0.49999999999999994,-0.8660254037844387
51,1.0,1.0,1.0,0.0,26,1.0,0.0,2.0,5,79,1,0.0,0.49999999999999994,-0.8660254037844387
43,7.0,1.0,1.0,0.0,41,1.0,1.0,2.0,5,127,2,0.0,0.49999999999999994,-0.8660254037844387
52,9.0,1.0,2.0,0.0,7,0.0,1.0,2.0,5,175,1,0.0,0.49999999999999994,-0.8660254037844387
33,9.0,2.0,1.0,0.0,105,1.0,0.0,2.0,5,262,2,0.0,0.49999999999999994,-0.8660254037844387
29,0.0,2.0,1.0,0.0,818,1.0,1.0,2.0,5,61,1,0.0,0.49999999999999994,-0.8660254037844387
34,7.0,1.0,1.0,0.0,-16,1.0,1.0,2.0,5,78,1,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,1.0,1.0,0.0,0,1.0,0.0,2.0,5,143,1,0.0,0.49999999999999994,-0.8660254037844387
55,7.0,1.0,1.0,0.0,2476,1.0,0.0,2.0,5,579,1,1.0,0.49999999999999994,-0.8660254037844387
32,0.0,2.0,1.0,0.0,217,1.0,0.0,2.0,5,345,1,0.0,0.49999999999999994,-0.8660254037844387
38,9.0,2.0,1.0,0.0,1685,1.0,0.0,2.0,5,185,1,0.0,0.49999999999999994,-0.8660254037844387
55,0.0,2.0,1.0,0.0,802,1.0,1.0,2.0,5,100,2,0.0,0.49999999999999994,-0.8660254037844387
28,10.0,2.0,2.0,0.0,0,1.0,0.0,2.0,5,125,2,0.0,0.49999999999999994,-0.8660254037844387
23,1.0,1.0,1.0,0.0,94,1.0,0.0,2.0,5,193,1,0.0,0.49999999999999994,-0.8660254037844387
32,9.0,2.0,1.0,0.0,0,1.0,0.0,2.0,5,136,1,0.0,0.49999999999999994,-0.8660254037844387
32,1.0,1.0,1.0,0.0,517,1.0,0.0,2.0,5,528,1,0.0,0.49999999999999994,-0.8660254037844387
46,1.0,1.0,1.0,0.0,265,1.0,0.0,2.0,5,541,1,0.0,0.49999999999999994,-0.8660254037844387
53,3.0,0.0,0.0,0.0,947,1.0,0.0,2.0,5,163,1,0.0,0.49999999999999994,-0.8660254037844387
34,6.0,2.0,1.0,0.0,3,1.0,0.0,2.0,5,301,1,0.0,0.49999999999999994,-0.8660254037844387
57,10.0,1.0,2.0,0.0,42,0.0,0.0,2.0,5,46,1,0.0,0.49999999999999994,-0.8660254037844387
37,1.0,1.0,1.0,0.0,37,1.0,0.0,2.0,5,204,1,0.0,0.49999999999999994,-0.8660254037844387
59,1.0,1.0,1.0,0.0,57,1.0,0.0,2.0,5,98,1,0.0,0.49999999999999994,-0.8660254037844387
33,7.0,1.0,1.0,0.0,22,1.0,0.0,2.0,5,71,1,0.0,0.49999999999999994,-0.8660254037844387
56,1.0,0.0,0.0,0.0,8,1.0,0.0,2.0,5,157,2,0.0,0.49999999999999994,-0.8660254037844387
48,10.0,1.0,1.0,0.0,293,1.0,0.0,2.0,5,243,1,0.0,0.49999999999999994,-0.8660254037844387
43,7.0,1.0,0.0,0.0,3,1.0,0.0,2.0,5,186,2,0.0,0.49999999999999994,-0.8660254037844387
54,1.0,1.0,0.0,0.0,348,1.0,0.0,2.0,5,579,2,0.0,0.49999999999999994,-0.8660254037844387
26,8.0,2.0,1.0,0.0,0,1.0,0.0,2.0,5,610,2,0.0,0.49999999999999994,-0.8660254037844387
40,4.0,1.0,2.0,0.0,-4,1.0,0.0,2.0,5,2033,1,0.0,0.49999999999999994,-0.8660254037844387
39,4.0,1.0,1.0,0.0,18,1.0,0.0,2.0,5,85,1,0.0,0.49999999999999994,-0.8660254037844387
50,9.0,1.0,0.0,0.0,139,0.0,0.0,2.0,5,114,2,0.0,0.49999999999999994,-0.8660254037844387
41,7.0,1.0,1.0,0.0,0,1.0,0.0,2.0,5,114,2,0.0,0.49999999999999994,-0.8660254037844387
60,5.0,0.0,1.0,0.0,216,1.0,0.0,2.0,5,238,1,0.0,0.49999999999999994,-0.8660254037844387
52,1.0,1.0,1.0,0.0,782,1.0,0.0,2.0,5,93,3,0.0,0.49999999999999994,-0.8660254037844387
48,1.0,1.0,1.0,0.0,904,1.0,0.0,2.0,5,128,2,0.0,0.49999999999999994,-0.8660254037844387
39,9.0,2.0,2.0,0.0,47,1.0,0.0,2.0,5,181,1,0.0,0.49999999999999994,-0.8660254037844387
47,7.0,2.0,1.0,0.0,176,1.0,0.0,2.0,5,303,2,0.0,0.49999999999999994,-0.8660254037844387
40,1.0,1.0,1.0,0.0,1225,1.0,0.0,2.0,5,558,5,0.0,0.49999999999999994,-0.8660254037844387
45,9.0,1.0,1.0,0.0,86,1.0,0.0,2.0,5,270,1,0.0,0.49999999999999994,-0.8660254037844387
26,0.0,2.0,1.0,0.0,82,1.0,0.0,2.0,5,228,1,0.0,0.49999999999999994,-0.8660254037844387
52,4.0,1.0,2.0,0.0,271,1.0,0.0,2.0,5,99,1,0.0,0.49999999999999994,-0.8660254037844387
54,9.0,1.0,1.0,0.0,1378,1.0,0.0,2.0,5,240,1,0.0,0.49999999999999994,-0.8660254037844387
54,0.0,1.0,2.0,0.0,184,0.0,0.0,2.0,5,673,2,1.0,0.49999999999999994,-0.8660254037844387
50,1.0,1.0,0.0,0.0,0,0.0,0.0,2.0,5,233,3,0.0,0.49999999999999994,-0.8660254037844387
35,1.0,1.0,1.0,0.0,0,1.0,0.0,2.0,5,1056,1,0.0,0.49999999999999994,-0.8660254037844387
44,7.0,1.0,1.0,0.0,1357,1.0,1.0,2.0,5,250,1,0.0,0.49999999999999994,-0.8660254037844387
35,5.0,2.0,0.0,0.0,434,0.0,0.0,2.0,5,138,1,0.0,0.49999999999999994,-0.8660254037844387
60,0.0,0.0,1.0,0.0,92,1.0,0.0,2.0,5,130,1,0.0,0.49999999999999994,-0.8660254037844387
53,0.0,0.0,1.0,0.0,1151,1.0,0.0,2.0,5,412,1,0.0,0.49999999999999994,-0.8660254037844387
48,10.0,1.0,1.0,0.0,41,1.0,0.0,2.0,5,179,2,0.0,0.49999999999999994,-0.8660254037844387
34,9.0,1.0,1.0,0.0,51,1.0,0.0,2.0,5,19,2,0.0,0.49999999999999994,-0.8660254037844387
54,7.0,1.0,1.0,0.0,214,1.0,0.0,2.0,5,458,2,0.0,0.49999999999999994,-0.8660254037844387
51,4.0,1.0,1.0,0.0,1161,1.0,0.0,2.0,5,717,1,0.0,0.49999999999999994,-0.8660254037844387
31,7.0,1.0,2.0,0.0,37,1.0,0.0,2.0,5,313,1,0.0,0.49999999999999994,-0.8660254037844387
35,9.0,0.0,1.0,0.0,787,1.0,0.0,2.0,5,683,2,0.0,0.49999999999999994,-0.8660254037844387
35,7.0,1.0,1.0,0.0,59,1.0,0.0,2.0,5,1077,1,0.0,0.49999999999999994,-0.8660254037844387
38,9.0,1.0,1.0,0.0,253,1.0,0.0,2.0,5,416,1,0.0,0.49999999999999994,-0.8660254037844387
36,0.0,1.0,2.0,0.0,211,1.0,0.0,2.0,5,146,2,0.0,0.49999999999999994,-0.8660254037844387
58,5.0,1.0,0.0,0.0,235,1.0,0.0,2.0,5,167,1,0.0,0.49999999999999994,-0.8660254037844387
54,4.0,1.0,1.0,0.0,4080,0.0,0.0,2.0,5,140,1,0.0,0.49999999999999994,-0.8660254037844387
34,1.0,2.0,1.0,0.0,53,1.0,1.0,2.0,5,346,1,0.0,0.49999999999999994,-0.8660254037844387
31,4.0,2.0,2.0,0.0,0,1.0,0.0,2.0,5,562,1,0.0,0.49999999999999994,-0.8660254037844387
51,5.0,1.0,1.0,0.0,2127,1.0,0.0,2.0,5,172,1,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,1.0,2.0,0.0,377,1.0,0.0,2.0,5,217,1,0.0,0.49999999999999994,-0.8660254037844387
55,4.0,1.0,2.0,0.0,73,1.0,0.0,2.0,5,142,2,0.0,0.49999999999999994,-0.8660254037844387
42,0.0,1.0,1.0,0.0,445,1.0,0.0,2.0,5,67,1,0.0,0.49999999999999994,-0.8660254037844387
34,1.0,1.0,1.0,0.0,243,1.0,0.0,2.0,5,291,1,0.0,0.49999999999999994,-0.8660254037844387
33,1.0,2.0,1.0,0.0,307,1.0,0.0,2.0,5,309,2,0.0,0.49999999999999994,-0.8660254037844387
38,7.0,1.0,1.0,0.0,155,1.0,0.0,2.0,5,248,1,0.0,0.49999999999999994,-0.8660254037844387
50,9.0,0.0,2.0,0.0,173,0.0,1.0,2.0,5,98,1,0.0,0.49999999999999994,-0.8660254037844387
43,4.0,1.0,2.0,0.0,400,1.0,0.0,2.0,5,256,1,0.0,0.49999999999999994,-0.8660254037844387
61,1.0,0.0,0.0,0.0,1428,1.0,0.0,2.0,5,82,2,0.0,0.49999999999999994,-0.8660254037844387
47,0.0,1.0,1.0,0.0,219,1.0,0.0,2.0,5,577,1,0.0,0.49999999999999994,-0.8660254037844387
48,6.0,1.0,2.0,0.0,7,1.0,0.0,2.0,5,286,1,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,575,1.0,0.0,2.0,5,477,1,0.0,0.49999999999999994,-0.8660254037844387
35,7.0,1.0,1.0,0.0,0,1.0,0.0,2.0,5,471,1,0.0,0.49999999999999994,-0.8660254037844387
50,7.0,1.0,1.0,0.0,5699,1.0,0.0,2.0,5,381,2,0.0,0.49999999999999994,-0.8660254037844387
41,4.0,1.0,2.0,0.0,176,1.0,1.0,2.0,5,42,1,0.0,0.49999999999999994,-0.8660254037844387
41,4.0,1.0,2.0,0.0,517,1.0,0.0,2.0,5,251,1,0.0,0.49999999999999994,-0.8660254037844387
42,5.0,1.0,1.0,0.0,56,1.0,0.0,2.0,5,215,1,0.0,0.49999999999999994,-0.8660254037844387
38,1.0,1.0,1.0,0.0,-390,1.0,0.0,2.0,5,287,1,0.0,0.49999999999999994,-0.8660254037844387
53,5.0,1.0,1.0,0.0,330,1.0,0.0,2.0,5,216,2,0.0,0.49999999999999994,-0.8660254037844387
59,3.0,0.0,0.0,0.0,195,0.0,0.0,2.0,5,366,2,0.0,0.49999999999999994,-0.8660254037844387
36,7.0,1.0,1.0,0.0,301,1.0,0.0,2.0,5,210,1,0.0,0.49999999999999994,-0.8660254037844387
54,1.0,1.0,0.0,0.0,-41,1.0,0.0,2.0,5,288,1,0.0,0.49999999999999994,-0.8660254037844387
40,9.0,1.0,2.0,0.0,483,1.0,0.0,2.0,5,168,1,0.0,0.49999999999999994,-0.8660254037844387
46,3.0,1.0,0.0,0.0,965,0.0,0.0,2.0,5,177,1,0.0,0.49999999999999994,-0.8660254037844387
39,4.0,1.0,2.0,0.0,378,1.0,1.0,2.0,5,127,2,0.0,0.49999999999999994,-0.8660254037844387
40,10.0,1.0,1.0,0.0,219,1.0,0.0,2.0,5,357,1,0.0,0.49999999999999994,-0.8660254037844387
28,1.0,1.0,0.0,0.0,324,1.0,0.0,2.0,5,175,1,0.0,0.49999999999999994,-0.8660254037844387
35,2.0,0.0,1.0,0.0,-69,1.0,0.0,2.0,5,300,1,0.0,0.49999999999999994,-0.8660254037844387
55,5.0,1.0,1.0,0.0,0,0.0,1.0,2.0,5,136,1,0.0,0.49999999999999994,-0.8660254037844387
48,1.0,1.0,0.0,0.0,278,1.0,0.0,2.0,5,125,2,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,2.0,2.0,0.0,34,1.0,0.0,2.0,5,27,1,0.0,0.49999999999999994,-0.8660254037844387
53,7.0,0.0,1.0,0.0,1467,1.0,0.0,2.0,5,124,1,0.0,0.49999999999999994,-0.8660254037844387
47,1.0,1.0,0.0,0.0,-12,1.0,0.0,2.0,5,18,1,0.0,0.49999999999999994,-0.8660254037844387
31,7.0,1.0,1.0,0.0,388,1.0,0.0,2.0,5,730,2,0.0,0.49999999999999994,-0.8660254037844387
57,2.0,1.0,1.0,0.0,294,1.0,0.0,2.0,5,746,2,0.0,0.49999999999999994,-0.8660254037844387
55,1.0,1.0,0.0,0.0,627,1.0,0.0,2.0,5,247,1,0.0,0.49999999999999994,-0.8660254037844387
45,1.0,1.0,0.0,0.0,25,1.0,0.0,2.0,5,40,1,0.0,0.49999999999999994,-0.8660254037844387
53,0.0,0.0,1.0,0.0,315,1.0,0.0,2.0,5,181,2,0.0,0.49999999999999994,-0.8660254037844387
37,1.0,1.0,0.0,0.0,0,1.0,0.0,2.0,5,79,1,0.0,0.49999999999999994,-0.8660254037844387
44,0.0,0.0,1.0,0.0,66,1.0,0.0,2.0,5,206,1,0.0,0.49999999999999994,-0.8660254037844387
49,1.0,0.0,0.0,0.0,-9,1.0,1.0,2.0,5,389,1,0.0,0.49999999999999994,-0.8660254037844387
46,9.0,1.0,1.0,0.0,349,1.0,1.0,2.0,5,127,1,0.0,0.49999999999999994,-0.8660254037844387
38,0.0,1.0,1.0,0.0,0,0.0,0.0,2.0,5,151,1,0.0,0.49999999999999994,-0.8660254037844387
43,9.0,1.0,1.0,0.0,434,1.0,0.0,2.0,5,117,1,0.0,0.49999999999999994,-0.8660254037844387
49,4.0,1.0,2.0,0.0,3237,1.0,0.0,2.0,5,232,3,0.0,0.49999999999999994,-0.8660254037844387
22,1.0,2.0,1.0,0.0,0,1.0,0.0,2.0,5,179,2,0.0,0.49999999999999994,-0.8660254037844387
40,4.0,1.0,2.0,0.0,207,1.0,0.0,2.0,5,39,1,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,1.0,1.0,0.0,483,1.0,0.0,2.0,5,282,1,0.0,0.49999999999999994,-0.8660254037844387
51,7.0,1.0,1.0,0.0,2248,1.0,0.0,2.0,5,714,2,0.0,0.49999999999999994,-0.8660254037844387
49,0.0,1.0,1.0,0.0,428,1.0,0.0,2.0,5,50,1,0.0,0.49999999999999994,-0.8660254037844387
53,1.0,1.0,1.0,0.0,0,1.0,1.0,2.0,5,181,1,0.0,0.49999999999999994,-0.8660254037844387
34,7.0,2.0,1.0,0.0,0,1.0,0.0,2.0,5,142,1,0.0,0.49999999999999994,-0.8660254037844387
33,9.0,0.0,1.0,0.0,140,1.0,0.0,2.0,5,227,1,0.0,0.49999999999999994,-0.8660254037844387
50,4.0,2.0,2.0,0.0,297,1.0,0.0,2.0,5,119,1,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,1.0,0.0,0.0,279,1.0,0.0,2.0,5,361,1,0.0,0.49999999999999994,-0.8660254037844387
